bin path,bp,category,contigs,name
./bins/dave_bins/bins/elviz-contigs-1056031.Comamonadaceae-1.fna,2549603,dave elviz,1926,elviz-contigs-1056031.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056016.Gammaproteobacteria-1.fna,5024689,dave elviz,2900,elviz-contigs-1056016.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056247.Gammaproteobacteria-1.fna,2792106,dave elviz,783,elviz-contigs-1056247.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056097.Methylococcaceae-1.fna,5004756,dave elviz,2397,elviz-contigs-1056097.Methylococcaceae-1
./bins/dave_bins/bins/elviz-contigs-1056112.Comamonadaceae-1.fna,2375621,dave elviz,2581,elviz-contigs-1056112.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056205.Methylotenera-1.fna,4610527,dave elviz,5437,elviz-contigs-1056205.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056028.Methylobacter-1.fna,3878864,dave elviz,4605,elviz-contigs-1056028.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056034.Bacteroidetes-1.fna,4626620,dave elviz,1078,elviz-contigs-1056034.Bacteroidetes-1
./bins/dave_bins/bins/elviz-contigs-1056079.Methylophilus-1.fna,4899266,dave elviz,3719,elviz-contigs-1056079.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056013.Gammaproteobacteria-1.fna,5571990,dave elviz,2974,elviz-contigs-1056013.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056211.Methylobacter-1.fna,2195245,dave elviz,3348,elviz-contigs-1056211.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056142.Opitutae-1.fna,1790168,dave elviz,1297,elviz-contigs-1056142.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056193.Methylophilus-1.fna,3010101,dave elviz,948,elviz-contigs-1056193.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056067.Flavobacterium-1.fna,1784357,dave elviz,2114,elviz-contigs-1056067.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056205.Flavobacterium-1.fna,3689492,dave elviz,2798,elviz-contigs-1056205.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056169.Methylophilus-1.fna,2904667,dave elviz,78,elviz-contigs-1056169.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056256.Comamonadaceae-1.fna,3838324,dave elviz,6677,elviz-contigs-1056256.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056013.Methylotenera-1.fna,5065235,dave elviz,4825,elviz-contigs-1056013.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056124.Flavobacterium-1.fna,2689243,dave elviz,62,elviz-contigs-1056124.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056154.Methylotenera-1.fna,1430108,dave elviz,1629,elviz-contigs-1056154.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056175.Methylotenera-1.fna,2236066,dave elviz,3075,elviz-contigs-1056175.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056238.Sphingobacteriales-1.fna,2282103,dave elviz,717,elviz-contigs-1056238.Sphingobacteriales-1
./bins/dave_bins/bins/elviz-contigs-1056031.Flavobacterium-1.fna,2987629,dave elviz,2350,elviz-contigs-1056031.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056136.Opitutae-1.fna,1160338,dave elviz,1770,elviz-contigs-1056136.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056067.Comamonadaceae-1.fna,1778102,dave elviz,2233,elviz-contigs-1056067.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056031.Methylobacter-1.fna,5690725,dave elviz,2359,elviz-contigs-1056031.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056136.Rhodocyclales-1.fna,957470,dave elviz,1167,elviz-contigs-1056136.Rhodocyclales-1
./bins/dave_bins/bins/elviz-contigs-1056127.Acidovorax-1.fna,4985307,dave elviz,6701,elviz-contigs-1056127.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056268.Comamonadaceae-1.fna,4924203,dave elviz,922,elviz-contigs-1056268.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056043.Dechloromonas-1.fna,1937206,dave elviz,1573,elviz-contigs-1056043.Dechloromonas-1
./bins/dave_bins/bins/elviz-contigs-1056268.Acidovorax-1.fna,7766865,dave elviz,7655,elviz-contigs-1056268.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056172.Burkholderiales-1.fna,4738594,dave elviz,7098,elviz-contigs-1056172.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056022.Bdellovibrio-1.fna,1486756,dave elviz,1073,elviz-contigs-1056022.Bdellovibrio-1
./bins/dave_bins/bins/elviz-contigs-1056184.Methylobacter-1.fna,3476742,dave elviz,1567,elviz-contigs-1056184.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056157.Comamonadaceae-1.fna,4101390,dave elviz,2701,elviz-contigs-1056157.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056046.Gammaproteobacteria-1.fna,5972786,dave elviz,3171,elviz-contigs-1056046.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056178.Gammaproteobacteria-1.fna,1080070,dave elviz,443,elviz-contigs-1056178.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056022.Methylobacter-1.fna,8209929,dave elviz,7434,elviz-contigs-1056022.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056205.Comamonadaceae-1.fna,3927777,dave elviz,5657,elviz-contigs-1056205.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056106.Comamonadaceae-1.fna,3220619,dave elviz,2840,elviz-contigs-1056106.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056118.Bacteriovorax-1.fna,1962062,dave elviz,1699,elviz-contigs-1056118.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056190.Methylophilus-1.fna,5336401,dave elviz,1455,elviz-contigs-1056190.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056220.Methylotenera-1.fna,3625465,dave elviz,3547,elviz-contigs-1056220.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056172.Methylobacter-1.fna,4979822,dave elviz,7930,elviz-contigs-1056172.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056130.Methylophilus-1.fna,2790379,dave elviz,681,elviz-contigs-1056130.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056262.Methylobacter-1.fna,4112037,dave elviz,5472,elviz-contigs-1056262.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056043.Methylotenera-1.fna,6386653,dave elviz,5985,elviz-contigs-1056043.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056229.Acidovorax-1.fna,5114238,dave elviz,9119,elviz-contigs-1056229.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056028.Flavobacterium-1.fna,2639666,dave elviz,4070,elviz-contigs-1056028.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056232.Methylobacter-1.fna,3610476,dave elviz,2425,elviz-contigs-1056232.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056115.Rhodocyclales-1.fna,840343,dave elviz,1185,elviz-contigs-1056115.Rhodocyclales-1
./bins/dave_bins/bins/elviz-contigs-1056151.Flavobacterium-1.fna,1855359,dave elviz,3112,elviz-contigs-1056151.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056250.Burkholderiales-1.fna,6362537,dave elviz,2297,elviz-contigs-1056250.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056013.Dechloromonas-1.fna,1805462,dave elviz,1523,elviz-contigs-1056013.Dechloromonas-1
./bins/dave_bins/bins/elviz-contigs-1056127.Methylobacter-1.fna,4847198,dave elviz,5523,elviz-contigs-1056127.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056082.Flavobacterium-1.fna,1801843,dave elviz,2082,elviz-contigs-1056082.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056022.Rheinheimera-1.fna,2139981,dave elviz,1735,elviz-contigs-1056022.Rheinheimera-1
./bins/dave_bins/bins/elviz-contigs-1056166.Acidovorax-1.fna,5014333,dave elviz,7011,elviz-contigs-1056166.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056178.Methylobacter-1.fna,5473734,dave elviz,9257,elviz-contigs-1056178.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056073.Methylophilus-2.fna,2541794,dave elviz,1988,elviz-contigs-1056073.Methylophilus-2
./bins/dave_bins/bins/elviz-contigs-1056265.Acidovorax-1.fna,7886428,dave elviz,3101,elviz-contigs-1056265.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056088.Methylobacter-1.fna,6514715,dave elviz,5269,elviz-contigs-1056088.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056016.Flavobacterium-1.fna,5201335,dave elviz,4020,elviz-contigs-1056016.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056160.Acidovorax-1.fna,6659965,dave elviz,5203,elviz-contigs-1056160.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056187.Methylophilus-1.fna,5643437,dave elviz,3914,elviz-contigs-1056187.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056172.Comamonadaceae-1.fna,2373747,dave elviz,3346,elviz-contigs-1056172.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056172.Flavobacterium-1.fna,1518572,dave elviz,2782,elviz-contigs-1056172.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056058.Methylosarcina-1.fna,2770895,dave elviz,2352,elviz-contigs-1056058.Methylosarcina-1
./bins/dave_bins/bins/elviz-contigs-1056238.Curvibacter-1.fna,4036767,dave elviz,5140,elviz-contigs-1056238.Curvibacter-1
./bins/dave_bins/bins/elviz-contigs-1056085.Rhodocyclales-1.fna,918866,dave elviz,1038,elviz-contigs-1056085.Rhodocyclales-1
./bins/dave_bins/bins/elviz-contigs-1056196.Comamonadaceae-1.fna,4672142,dave elviz,2661,elviz-contigs-1056196.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056220.Bacteriovorax-1.fna,1863221,dave elviz,24,elviz-contigs-1056220.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056067.Opitutae-1.fna,2514517,dave elviz,1329,elviz-contigs-1056067.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056154.Burkholderiales-1.fna,4914403,dave elviz,2877,elviz-contigs-1056154.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056064.Bacteriovorax-1.fna,1986191,dave elviz,2196,elviz-contigs-1056064.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056130.Comamonadaceae-1.fna,5555475,dave elviz,3932,elviz-contigs-1056130.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056043.Bacteriovorax-1.fna,2370860,dave elviz,1652,elviz-contigs-1056043.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056244.Methylophilus-1.fna,2962693,dave elviz,263,elviz-contigs-1056244.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056070.Comamonadaceae-1.fna,3669593,dave elviz,3344,elviz-contigs-1056070.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056169.Methylobacter-1.fna,6752891,dave elviz,2759,elviz-contigs-1056169.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056109.Bacteriovorax-1.fna,2056854,dave elviz,2855,elviz-contigs-1056109.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056184.Gammaproteobacteria-1.fna,3078504,dave elviz,430,elviz-contigs-1056184.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056229.Methylobacter-1.fna,4673785,dave elviz,6872,elviz-contigs-1056229.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056184.Methylobacter-2.fna,3694006,dave elviz,2020,elviz-contigs-1056184.Methylobacter-2
./bins/dave_bins/bins/elviz-contigs-1056085.Methylobacter-1.fna,6802817,dave elviz,8211,elviz-contigs-1056085.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056253.Comamonadaceae-1.fna,3482238,dave elviz,6561,elviz-contigs-1056253.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056256.Acidovorax-1.fna,5383600,dave elviz,11416,elviz-contigs-1056256.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056094.Comamonadaceae-1.fna,2144149,dave elviz,2201,elviz-contigs-1056094.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056229.Burkholderiales-1.fna,2738909,dave elviz,4662,elviz-contigs-1056229.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056274.Comamonadaceae-1.fna,2217709,dave elviz,2513,elviz-contigs-1056274.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056157.Rhodocyclales-1.fna,1046969,dave elviz,1538,elviz-contigs-1056157.Rhodocyclales-1
./bins/dave_bins/bins/elviz-contigs-1056064.Opitutae-1.fna,1466174,dave elviz,378,elviz-contigs-1056064.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056127.Myxococcales-1.fna,4886850,dave elviz,73,elviz-contigs-1056127.Myxococcales-1
./bins/dave_bins/bins/elviz-contigs-1056244.Methylophilaceae-1.fna,4775664,dave elviz,378,elviz-contigs-1056244.Methylophilaceae-1
./bins/dave_bins/bins/elviz-contigs-1056022.Bacteroidetes-1.fna,4772126,dave elviz,575,elviz-contigs-1056022.Bacteroidetes-1
./bins/dave_bins/bins/elviz-contigs-1056133.Bacteriovorax-1.fna,2050634,dave elviz,469,elviz-contigs-1056133.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056226.Comamonadaceae-1.fna,3863163,dave elviz,2724,elviz-contigs-1056226.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056199.Delftia-1.fna,4954986,dave elviz,3246,elviz-contigs-1056199.Delftia-1
./bins/dave_bins/bins/elviz-contigs-1056148.Methylophilus-1.fna,2905040,dave elviz,78,elviz-contigs-1056148.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056163.Methylobacter-1.fna,5076519,dave elviz,6414,elviz-contigs-1056163.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056274.Flavobacterium-1.fna,1578758,dave elviz,2923,elviz-contigs-1056274.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056235.Methylophilus-1.fna,2142664,dave elviz,2426,elviz-contigs-1056235.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056169.Acidovorax-1.fna,8257013,dave elviz,8145,elviz-contigs-1056169.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056124.Comamonadaceae-1.fna,2400139,dave elviz,2797,elviz-contigs-1056124.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056145.Curvibacter-1.fna,5887116,dave elviz,1512,elviz-contigs-1056145.Curvibacter-1
./bins/dave_bins/bins/elviz-contigs-1056163.Flavobacterium-1.fna,1798478,dave elviz,2508,elviz-contigs-1056163.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056097.Methylosarcina-1.fna,3710458,dave elviz,3461,elviz-contigs-1056097.Methylosarcina-1
./bins/dave_bins/bins/elviz-contigs-1056190.Curvibacter-1.fna,6296237,dave elviz,910,elviz-contigs-1056190.Curvibacter-1
./bins/dave_bins/bins/elviz-contigs-1056124.Bacteroidetes-1.fna,4007590,dave elviz,431,elviz-contigs-1056124.Bacteroidetes-1
./bins/dave_bins/bins/elviz-contigs-1056034.Sphingobacteriales-1.fna,1200190,dave elviz,625,elviz-contigs-1056034.Sphingobacteriales-1
./bins/dave_bins/bins/elviz-contigs-1056070.Opitutae-1.fna,1137915,dave elviz,383,elviz-contigs-1056070.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056040.Methylobacter-1.fna,7633115,dave elviz,7005,elviz-contigs-1056040.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056163.Bacteriovorax-1.fna,1477497,dave elviz,1494,elviz-contigs-1056163.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056025.Bacteroidetes-1.fna,3442816,dave elviz,1521,elviz-contigs-1056025.Bacteroidetes-1
./bins/dave_bins/bins/elviz-contigs-1056253.Methylobacter-2.fna,3561302,dave elviz,1769,elviz-contigs-1056253.Methylobacter-2
./bins/dave_bins/bins/elviz-contigs-1056196.Bacteriovorax-1.fna,1624037,dave elviz,1620,elviz-contigs-1056196.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056217.Acidovorax-1.fna,6863905,dave elviz,6758,elviz-contigs-1056217.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056118.Rhodocyclales-1.fna,872498,dave elviz,1180,elviz-contigs-1056118.Rhodocyclales-1
./bins/dave_bins/bins/elviz-contigs-1056109.Acidovorax-1.fna,3510972,dave elviz,4648,elviz-contigs-1056109.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056040.Gammaproteobacteria-1.fna,6637822,dave elviz,3017,elviz-contigs-1056040.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056241.Sphingobacteriales-1.fna,3225840,dave elviz,2515,elviz-contigs-1056241.Sphingobacteriales-1
./bins/dave_bins/bins/elviz-contigs-1056172.Acidovorax-1.fna,2707823,dave elviz,4326,elviz-contigs-1056172.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056037.Methylobacter-1.fna,9020675,dave elviz,7739,elviz-contigs-1056037.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056241.Bacteriovorax-1.fna,2099669,dave elviz,112,elviz-contigs-1056241.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056199.Pseudomonas-1.fna,5502414,dave elviz,6144,elviz-contigs-1056199.Pseudomonas-1
./bins/dave_bins/bins/elviz-contigs-1056223.Burkholderiales-1.fna,4999678,dave elviz,8654,elviz-contigs-1056223.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056262.Methylotenera-1.fna,4639884,dave elviz,3299,elviz-contigs-1056262.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056043.Gammaproteobacteria-1.fna,5801095,dave elviz,2931,elviz-contigs-1056043.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056151.Methylobacter-1.fna,3406939,dave elviz,1755,elviz-contigs-1056151.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056055.Dechloromonas-1.fna,1771055,dave elviz,2097,elviz-contigs-1056055.Dechloromonas-1
./bins/dave_bins/bins/elviz-contigs-1056040.Opitutae-1.fna,1482102,dave elviz,469,elviz-contigs-1056040.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056202.Methylophilus-1.fna,3081737,dave elviz,803,elviz-contigs-1056202.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056163.Comamonadaceae-1.fna,5875173,dave elviz,3161,elviz-contigs-1056163.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056136.Bacteriovorax-1.fna,1831978,dave elviz,2509,elviz-contigs-1056136.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056187.Burkholderiales-1.fna,4495818,dave elviz,3480,elviz-contigs-1056187.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056181.Methylobacter-2.fna,3476039,dave elviz,1168,elviz-contigs-1056181.Methylobacter-2
./bins/dave_bins/bins/elviz-contigs-1056028.Sphingobacteriales-1.fna,1169534,dave elviz,892,elviz-contigs-1056028.Sphingobacteriales-1
./bins/dave_bins/bins/elviz-contigs-1056082.Methylosarcina-1.fna,4042602,dave elviz,2235,elviz-contigs-1056082.Methylosarcina-1
./bins/dave_bins/bins/elviz-contigs-1056154.Methylobacter-1.fna,4299827,dave elviz,2735,elviz-contigs-1056154.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056181.Methylobacter-1.fna,3569284,dave elviz,3087,elviz-contigs-1056181.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056067.Methylotenera-1.fna,3596706,dave elviz,4142,elviz-contigs-1056067.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056241.Methylophilus-1.fna,5286409,dave elviz,1814,elviz-contigs-1056241.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056022.Opitutae-1.fna,1240352,dave elviz,486,elviz-contigs-1056022.Opitutae-1
./bins/dave_bins/bins/elviz-contigs-1056049.Methylotenera-1.fna,4360423,dave elviz,4796,elviz-contigs-1056049.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056199.Methylobacter-1.fna,2535865,dave elviz,2733,elviz-contigs-1056199.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056157.Flavobacterium-1.fna,1924498,dave elviz,2422,elviz-contigs-1056157.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056019.Bacteriovorax-1.fna,2678528,dave elviz,1328,elviz-contigs-1056019.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056163.Burkholderiales-1.fna,3686925,dave elviz,3580,elviz-contigs-1056163.Burkholderiales-1
./bins/dave_bins/bins/elviz-contigs-1056238.Methylobacter-1.fna,4363803,dave elviz,6154,elviz-contigs-1056238.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056172.Bacteroidetes-1.fna,3092855,dave elviz,613,elviz-contigs-1056172.Bacteroidetes-1
./bins/dave_bins/bins/elviz-contigs-1056142.Methylobacter-1.fna,4937328,dave elviz,6827,elviz-contigs-1056142.Methylobacter-1
./bins/dave_bins/bins/elviz-contigs-1056244.Oxalobacteraceae-1.fna,7198936,dave elviz,2530,elviz-contigs-1056244.Oxalobacteraceae-1
./bins/dave_bins/bins/elviz-contigs-1056202.Herbaspirillum-1.fna,1642561,dave elviz,388,elviz-contigs-1056202.Herbaspirillum-1
./bins/dave_bins/bins/elviz-contigs-1056175.Methylophilus-1.fna,5646505,dave elviz,6212,elviz-contigs-1056175.Methylophilus-1
./bins/dave_bins/bins/elviz-contigs-1056148.Methylotenera-1.fna,3021556,dave elviz,2632,elviz-contigs-1056148.Methylotenera-1
./bins/dave_bins/bins/elviz-contigs-1056226.Acidovorax-1.fna,7002945,dave elviz,8967,elviz-contigs-1056226.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056202.Comamonadaceae-1.fna,6623109,dave elviz,1984,elviz-contigs-1056202.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056022.Comamonadaceae-1.fna,1762692,dave elviz,1638,elviz-contigs-1056022.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056040.Methylomonas-1.fna,3590166,dave elviz,2284,elviz-contigs-1056040.Methylomonas-1
./bins/dave_bins/bins/elviz-contigs-1056067.Gammaproteobacteria-1.fna,2829547,dave elviz,2170,elviz-contigs-1056067.Gammaproteobacteria-1
./bins/dave_bins/bins/elviz-contigs-1056013.Flavobacterium-1.fna,4649105,dave elviz,3112,elviz-contigs-1056013.Flavobacterium-1
./bins/dave_bins/bins/elviz-contigs-1056274.Acidovorax-1.fna,5961646,dave elviz,6036,elviz-contigs-1056274.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056055.Bacteriovorax-1.fna,2086081,dave elviz,845,elviz-contigs-1056055.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056247.Delftia-1.fna,6187961,dave elviz,804,elviz-contigs-1056247.Delftia-1
./bins/dave_bins/bins/elviz-contigs-1056223.Acidovorax-1.fna,4395910,dave elviz,7731,elviz-contigs-1056223.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056184.Comamonadaceae-1.fna,3656683,dave elviz,5159,elviz-contigs-1056184.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056166.Herbaspirillum-1.fna,1776182,dave elviz,432,elviz-contigs-1056166.Herbaspirillum-1
./bins/dave_bins/bins/elviz-contigs-1056052.Fluviicola-1.fna,2070790,dave elviz,252,elviz-contigs-1056052.Fluviicola-1
./bins/dave_bins/bins/elviz-contigs-1056058.Comamonadaceae-1.fna,3140285,dave elviz,3369,elviz-contigs-1056058.Comamonadaceae-1
./bins/dave_bins/bins/elviz-contigs-1056091.Rhodocyclales-1.fna,1048423,dave elviz,1237,elviz-contigs-1056091.Rhodocyclales-1
./bins/dave_bins/bins/elviz-contigs-1056229.Methylobacter-2.fna,3429908,dave elviz,1465,elviz-contigs-1056229.Methylobacter-2
./bins/dave_bins/bins/elviz-contigs-1056028.Bacteroidetes-1.fna,2333199,dave elviz,1150,elviz-contigs-1056028.Bacteroidetes-1
./bins/dave_bins/bins/elviz-contigs-1056220.Acidovorax-1.fna,6400177,dave elviz,4541,elviz-contigs-1056220.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056076.Acidovorax-1.fna,8640889,dave elviz,10369,elviz-contigs-1056076.Acidovorax-1
./bins/dave_bins/bins/elviz-contigs-1056079.Oxalobacteraceae-1.fna,3393616,dave elviz,275,elviz-contigs-1056079.Oxalobacteraceae-1
./bins/dave_bins/bins/elviz-contigs-1056022.Bacteriovorax-1.fna,2144543,dave elviz,118,elviz-contigs-1056022.Bacteriovorax-1
./bins/dave_bins/bins/elviz-contigs-1056109.Rhodocyclales-1.fna,1302137,dave elviz,1012,elviz-contigs-1056109.Rhodocyclales-1
